date_registration,module_presentation_length,gender,highest_education,age_band,num_of_prev_attempts,studied_credits,disability,final_result,formng_clicks,oucontent_clicks,homepage_clicks,quiz_clicks,subpage_clicks,resource_clicks,url_clicks,ouwiki_clicks,questionnaire_clicks,glossary_clicks,total_click_bc,total_click_ac,total_click,total_assessment_submissions,total_TMA_submissions,total_CMA_submissions,total_Exam_submissions,late_rate
-103,261,0,1,1,0,30,0,1,64,240,118,94,18,20,14,128,7,11,1,553,554,9,3,6,1,0
-100,241,1,1,0,1,120,0,1,933,4568,1476,1852,830,42,132,46,41,2,340,9662,10002,12,5,7,1,0.083333333
-28,269,1,1,0,0,60,0,0,329,2279,317,848,406,74,49,14,41,2,158,4289,4447,12,5,7,1,0
-95,261,1,1,0,0,60,1,1,491,117,494,615,464,49,75,174,7,332,79,2161,2240,7,6,7,1,0
-170,268,0,2,1,0,60,0,1,99,569,156,0,33,6,3,0,0,8,43,827,870,5,5,0,0,0.6
-44,240,0,2,0,1,120,0,1,1123,1,591,84,57,48,26,0,0,3,102,1832,1934,11,6,5,0,0.454545455
-24,240,0,1,1,4,120,1,0,278,2,89,20,20,8,7,0,0,2,21,405,426,4,3,1,0,0.5
-82,240,1,1,0,0,60,0,0,96,219,70,567,68,8,4,2,12,1,40,428,468,3,3,7,1,0
-29,261,0,3,1,0,120,0,0,123,113,137,615,226,32,30,41,7,3,292,708,708,7,6,7,1,0.285714286
-196,268,1,1,0,0,60,0,1,184,406,229,653,186,32,23,5,5,1,163,1566,1729,12,5,7,1,0
-60,240,0,2,1,0,60,0,0,1853,122,827,615,1022,268,305,172,7,33,401,4294,4695,14,6,7,1,0.571428571
-141,240,1,2,0,1,150,0,1,52,919,366,1133,310,43,27,2,27,2,44,2838,2882,12,5,7,1,0.166666667
-32,269,0,2,1,0,120,0,1,335,64,249,1015,180,62,9,0,7,1,35,1893,1928,6,1,4,1,0.833333333
-144,268,0,2,1,0,60,0,1,315,15,137,63,16,17,1,0,0,1,21,544,565,11,6,5,0,0.454545455
-4,241,0,1,0,0,30,0,0,688,36,20,76,1,11,14,128,7,63,12,68,68,1,1,5,1,0
-152,261,0,1,0,1,60,0,0,9,39,26,615,9,1,1,282,7,3,9,77,86,3,3,7,1,0.333333333
-37,261,1,2,0,0,90,0,0,610,124,636,615,177,53,46,47,7,2,266,1432,1698,4,4,7,1,0
-65,240,0,2,1,0,90,0,1,167,949,240,697,236,33,47,8,42,1,349,2389,2389,12,5,7,1,0.083333333
-23,269,0,1,0,0,60,0,1,412,590,155,117,38,25,21,19,7,53,31,1350,1381,3,3,7,1,0
-117,268,1,1,1,0,60,0,1,876,25,453,86,39,19,22,0,0,3,62,1458,1520,11,6,5,0,0.454545455
-37,268,0,2,0,0,60,0,1,211,15,77,62,32,3,10,0,0,1,16,395,411,10,6,4,0,0.7
-136,268,1,1,0,0,90,0,1,394,675,399,680,267,22,30,15,1,1,84,2396,2480,12,5,7,1,0.083333333
-73,240,1,2,0,1,120,1,0,89,308,120,715,79,22,8,1,3,5,37,1324,1361,10,3,7,1,0.1
-127,268,1,2,0,0,60,0,1,228,753,172,513,119,19,7,12,18,1,18,1848,1866,12,5,7,1,0.333333333
-42,269,1,1,0,1,60,0,0,178,125,188,74,82,8,7,18,9,47,100,564,664,2,2,7,1,0.5
-32,269,1,2,0,0,30,1,0,3,4,26,123,72,72,5,0,7,1,18,289,307,4,4,3,1,0.75
-117,234,1,1,1,0,60,0,0,11,6,10,1,1,26,4,0,0,1,57,22,22,1,1,1,0,0
-3,268,1,4,1,1,60,0,0,119,351,265,439,180,17,21,30,8,4,34,1441,1441,11,4,7,1,0.454545455
-34,241,0,3,0,0,120,0,0,4,16,32,61,23,8,1,0,7,1,1,128,129,4,2,2,1,0.5
-71,241,1,4,1,0,30,0,1,29,57,283,2255,120,75,18,0,7,1,46,2795,2841,9,4,4,1,0.444444444
-30,262,0,2,0,0,120,0,1,10,263,113,89,29,28,1,0,3,2,89,450,539,5,5,5,0,0
-115,269,1,2,1,0,60,0,1,696,284,252,769,142,22,4,1,7,17,70,2115,2185,11,4,7,1,0.090909091
-46,240,0,1,0,0,60,0,0,662,217,76,615,36,18,19,203,7,16,47,327,374,8,4,4,1,0.5
-92,269,0,1,0,0,60,1,1,158,63,146,397,85,56,2,0,7,1,6,916,922,7,3,3,1,0.428571429
-57,241,1,3,0,0,60,0,1,173,12,234,328,116,156,7,0,7,1,47,980,1027,9,4,4,1,0.555555556
-67,262,1,1,0,0,60,0,1,93,120,253,615,130,50,40,1,7,2,132,593,725,7,6,7,1,0
-116,261,0,2,0,0,60,0,0,389,43,214,615,197,45,23,50,7,10,92,894,986,3,3,7,1,0
-162,262,0,2,1,0,60,0,1,19,178,122,110,21,39,2,0,4,2,42,456,498,5,5,5,0,0.4
-23,269,1,1,0,0,60,0,1,195,249,284,0,69,24,10,0,0,1,210,623,833,5,5,0,0,1
-53,268,1,1,0,1,60,0,0,52,481,143,1,120,31,8,6,10,4,69,802,871,2,2,7,1,0.5
-16,269,1,1,0,0,90,0,1,36,8,222,188,79,70,12,0,7,1,43,573,616,8,4,3,1,0.375
-22,241,1,2,0,0,120,0,0,2,32,43,3,39,8,1,2,8,4,39,99,138,2,2,7,1,0
-144,269,1,1,1,0,120,0,1,2407,3570,2312,759,964,116,107,40,38,42,959,9470,10429,12,5,7,1,0
-60,268,0,1,1,0,60,0,1,1,13,27,111,14,16,3,0,0,6,3,185,185,11,6,5,0,0.545454545
-60,268,1,3,1,0,60,0,1,115,1685,158,865,308,55,18,31,9,2,15,3250,3265,12,5,7,1,0
-22,240,1,3,1,0,60,0,1,100,128,267,615,113,32,61,83,7,41,19,797,816,14,6,7,1,0.5
-38,268,0,2,1,0,120,0,1,223,24,404,125,107,246,40,0,0,4,28,1141,1169,10,5,5,0,0.6
-41,269,1,1,1,0,30,0,0,213,346,231,171,65,46,14,128,7,1,50,1023,1073,7,3,4,1,0
-38,268,0,4,1,0,60,0,1,397,17,235,66,44,14,50,0,0,1,47,776,823,11,6,5,0,0.454545455
-37,268,0,3,0,1,120,0,1,142,19,95,80,16,67,4,0,0,5,25,398,423,11,6,5,0,0.454545455
-130,241,0,1,0,0,30,0,1,159,288,149,90,22,12,14,128,7,3,16,720,720,8,3,5,1,0
-51,268,1,2,0,0,60,0,1,230,1275,278,561,212,48,17,27,9,11,55,2612,2667,12,5,7,1,0
-22,261,1,3,0,0,150,0,1,569,357,315,615,468,59,40,146,7,3,14,1993,2007,7,6,7,1,0
-36,261,0,2,0,2,90,1,1,1208,100,890,615,385,71,43,225,7,5,343,2635,2978,7,6,7,1,0
-65,262,0,3,0,0,60,0,1,142,751,182,94,33,29,1,0,13,1,35,1198,1233,5,5,5,0,0
-116,240,1,1,0,0,60,0,1,858,292,928,615,740,194,181,174,7,2,346,3081,3427,14,6,7,1,0.5
-60,269,1,1,0,0,90,0,0,121,74,27,107,14,34,1,317,7,53,31,243,243,1,1,7,1,0
-95,268,1,2,0,0,120,0,1,1144,1981,1600,1345,692,54,94,56,6,1,387,6637,7024,12,5,7,1,0
-29,241,1,2,1,0,30,0,1,803,26,138,304,60,33,9,0,7,1,12,1363,1375,9,4,4,1,0.444444444
-137,240,1,0,0,1,180,0,0,338,282,6,861,145,31,15,4,27,19,1,5,6,3,3,7,1,1
-25,241,0,2,1,0,30,0,1,221,273,166,96,53,29,14,128,7,1,6,833,839,8,3,5,1,0
-13,269,1,3,0,0,60,0,1,467,15,419,522,94,89,5,0,7,1,216,1399,1615,9,4,4,1,0.444444444
-153,269,1,2,0,0,60,0,1,431,1822,598,913,380,43,28,23,34,4,2,4341,4343,12,5,7,1,0
-84,262,0,1,0,0,60,0,0,124,227,201,2,33,46,2,0,1,23,44,600,644,5,5,5,0,0
-135,269,1,2,0,0,90,0,0,8,6,51,104,16,6,3,0,7,1,2,183,185,5,2,3,1,0.6
-25,241,1,2,1,0,60,0,1,281,1487,448,738,329,59,56,60,33,1,230,3326,3556,12,5,7,1,0
-130,240,1,2,0,1,60,1,1,247,2609,453,1394,430,33,24,10,18,8,631,4608,5239,12,5,7,1,0.083333333
-87,240,1,2,0,0,120,0,0,55,501,132,559,100,13,10,4,47,8,116,1266,1382,12,5,7,1,0.166666667
-17,269,1,2,1,0,120,0,1,1355,528,1690,11117,347,267,38,0,7,1,1550,13811,15361,6,1,4,1,0.666666667
-9,240,0,3,1,0,60,0,1,111,2,53,67,31,16,12,0,0,14,83,207,290,11,6,5,0,0.545454545
-31,268,1,1,0,0,60,0,1,1726,3050,1637,1538,649,44,60,52,21,3,181,8659,8840,12,5,7,1,0
-29,269,1,2,1,0,60,0,1,143,457,182,86,13,17,15,237,7,53,25,1150,1150,4,4,7,1,0.25
-135,269,1,1,0,0,90,0,1,24,1529,478,850,377,93,26,0,7,1,39,3381,3420,9,4,4,1,0.666666667
-103,262,1,3,1,0,60,0,1,116,145,352,615,171,62,38,59,7,15,176,774,950,7,6,7,1,0.142857143
-22,240,1,1,0,0,60,0,0,146,22,120,615,43,26,15,4,7,110,127,252,379,2,1,1,1,0.5
-107,234,0,1,1,0,130,0,1,124,6,176,66,48,24,9,0,0,6,50,403,453,11,6,5,0,0.454545455
-101,268,1,2,0,0,60,0,1,251,1034,195,461,138,13,5,11,16,1,29,2119,2148,12,5,7,1,0
-11,262,0,3,1,0,120,0,1,135,656,203,188,91,55,6,0,3,8,61,1291,1352,5,5,5,0,0
-34,240,0,2,0,0,60,0,1,222,2,151,89,79,29,26,0,0,3,45,553,598,11,6,5,0,0.454545455
-37,268,0,3,0,0,60,0,0,72,423,150,34,131,16,7,9,4,2,21,834,855,3,3,7,1,0.666666667
-58,261,1,2,0,0,60,0,0,3,179,35,615,35,22,2,10,7,6,1,278,279,6,6,7,1,0.333333333
-92,240,0,1,0,1,120,0,0,133,2,97,46,28,19,4,0,0,4,81,329,329,9,6,3,0,0.444444444
-36,261,1,1,0,0,60,0,1,466,178,300,615,185,70,39,419,7,3,47,1614,1661,7,6,7,1,0
-22,241,0,3,0,0,30,0,0,287,100,221,252,126,82,12,0,7,1,69,1012,1081,6,3,3,1,0.666666667
-15,240,1,2,0,0,60,0,1,368,2716,488,1267,426,72,43,40,14,5,15,5445,5460,12,5,7,1,0.083333333
-136,240,0,1,0,1,60,0,0,5,4,9,74,4,3,1,0,0,9,8,14,22,11,6,5,0,0.454545455
-123,241,0,1,1,0,60,1,1,258,1313,479,849,230,36,38,20,6,1,257,3019,3276,12,5,7,1,0.25
-53,240,1,2,0,0,60,0,1,159,197,222,615,72,42,6,52,7,4,72,782,782,13,6,6,1,0.615384615
-148,268,1,0,0,0,60,0,0,170,1013,253,1904,198,32,11,8,37,2,132,3470,3602,12,5,7,1,0.083333333
-116,262,0,1,0,0,60,0,1,398,588,227,131,27,33,4,0,3,1,80,1333,1413,5,5,5,0,0
-24,241,1,2,0,0,60,0,0,209,8,15,615,5,1,11,34,7,7,29,722,29,4,4,7,1,0
-45,241,0,2,0,0,90,1,1,83,782,209,161,25,11,33,155,7,53,51,1414,1465,4,4,7,1,0
-141,234,0,2,1,0,60,0,1,990,64,301,79,70,75,27,0,0,2,23,1584,1607,11,6,5,0,0.454545455
-54,241,1,2,0,0,60,0,1,37,239,161,615,102,49,5,35,7,5,98,540,638,6,5,7,1,0.166666667
-94,262,0,1,0,0,120,0,0,39,208,161,155,16,19,3,0,6,1,114,491,605,5,5,5,0,0.6
-36,261,1,2,0,0,90,0,0,220,1,14,615,14,4,1,120,7,201,23,11,34,7,6,7,1,0.285714286
-1,268,0,1,0,0,120,1,0,46,1,25,29,9,6,4,0,0,2,21,90,90,4,3,1,0,0.5
-32,261,0,2,0,0,60,0,1,586,325,291,615,251,79,23,185,7,2,158,1630,1788,4,3,7,1,0
-43,234,0,1,1,0,120,0,0,5,1,75,67,15,35,6,0,0,2,21,183,204,10,5,5,0,0.7
-138,241,1,3,0,0,120,0,1,58,38,83,174,51,20,3,0,7,1,1,392,393,9,4,4,1,0.444444444
-43,261,0,2,0,0,60,0,1,163,57,121,615,136,21,21,59,7,1,79,505,584,7,6,7,1,0
-59,241,0,2,1,0,30,0,1,21,42,72,75,14,20,14,128,7,11,25,244,244,8,3,5,1,0
-95,268,0,1,0,0,60,0,0,215,311,52,131,65,3,14,5,7,53,70,729,799,3,3,7,1,0
-24,268,1,3,0,0,60,0,0,105,1107,277,818,186,20,6,5,36,1,15,2523,2538,11,4,7,1,0.090909091
-46,268,0,1,0,0,60,0,0,113,1,44,1,9,3,3,0,0,6,131,174,174,1,1,4,0,0
-51,241,0,3,0,0,60,0,1,106,402,152,145,32,14,27,70,7,53,308,949,949,3,3,7,1,0.666666667
-123,268,0,1,0,0,120,0,0,52,5,88,53,29,15,12,0,0,1,12,254,254,7,4,3,0,0.428571429
-36,240,1,1,1,0,60,1,1,1855,959,793,1172,270,61,72,63,24,1,663,4735,5398,11,4,7,1,0.090909091
-53,234,0,2,1,0,60,0,0,70,18,28,38,16,1,1,0,0,2,9,138,138,4,2,2,0,0.5
-52,240,1,2,0,0,60,0,1,292,1047,397,630,211,50,28,68,12,3,178,2580,2758,12,5,7,1,0.583333333
-191,268,0,3,1,0,60,0,1,62,9,67,74,20,18,4,0,0,2,71,254,254,11,6,5,0,0.454545455
-28,268,1,3,1,0,60,0,1,254,1309,405,272,163,12,57,191,7,53,20,2651,2671,4,4,7,1,0
-106,269,0,1,1,1,30,1,1,95,363,66,127,31,12,14,128,7,1,13,695,695,9,3,6,1,0
-15,241,1,2,0,0,90,0,0,19,3,32,85,13,5,1,0,7,1,22,136,158,2,1,1,1,0.5
-23,269,1,1,0,0,120,0,1,90,349,146,683,214,30,15,2,1,3,51,1485,1536,12,5,7,1,0.083333333
-70,261,0,2,0,0,60,0,1,284,67,296,615,186,35,47,58,7,1,127,857,984,7,6,7,1,0.285714286
-77,262,0,2,0,0,120,0,1,15,244,88,111,25,22,1,0,12,27,81,379,379,5,5,5,0,0
-129,269,1,3,1,0,60,0,1,85,210,172,443,143,259,6,0,7,1,200,1119,1319,8,3,4,1,0.5
-53,261,1,2,0,1,120,0,1,16,59,92,615,128,37,16,36,7,7,112,398,398,7,6,7,1,0.571428571
-122,241,1,2,0,0,30,0,1,113,272,464,3159,364,131,18,0,7,1,124,4398,4522,9,4,4,1,0.444444444
-41,269,1,3,0,2,90,0,0,17,262,120,376,86,19,5,75,27,3,46,839,885,11,5,6,1,0.363636364
-28,241,1,2,0,0,60,0,1,1313,19,459,1033,220,102,4,0,7,1,260,2902,3162,9,4,4,1,0.444444444
-114,269,1,3,0,0,90,0,1,53,11,103,491,38,21,3,0,7,1,149,572,721,9,4,4,1,0.666666667
-151,261,0,2,0,0,30,0,0,2,25,63,110,12,15,14,128,7,2,16,211,227,8,2,6,1,0.125
-9,269,0,2,0,0,30,0,1,54,85,106,75,17,176,14,128,7,3,35,478,513,9,3,6,1,0
-37,262,0,2,1,1,60,0,1,176,764,357,83,165,79,7,0,15,3,127,1542,1669,5,5,5,0,0
-43,240,0,2,1,0,60,0,1,474,2,202,114,50,27,29,0,0,5,3,904,904,11,6,5,0,0.454545455
-30,268,1,1,1,0,60,0,1,536,1432,646,769,331,29,34,54,24,4,196,3712,3908,12,5,7,1,0
-72,240,0,1,0,0,120,0,0,121,2,196,32,66,58,2,0,0,1,11,466,477,7,5,2,0,0.285714286
-3,269,1,1,1,0,60,0,1,409,943,568,153,39,93,90,238,7,53,58,2485,2543,4,4,7,1,0
-21,268,1,2,0,0,60,0,1,283,897,543,1133,211,73,9,24,10,8,129,3075,3204,10,4,6,1,0.3
-24,268,0,1,0,0,75,0,1,17,6,53,94,19,8,13,0,0,1,62,210,210,10,5,5,0,0.5
-49,262,0,1,1,0,60,0,1,1,646,104,230,5,16,1,0,7,5,9,1009,1009,5,5,5,0,0
-11,269,0,3,1,0,50,0,1,21,7,174,491,106,66,18,0,7,1,31,854,885,5,2,4,1,0.8
-89,241,0,3,0,0,30,1,0,4,3,29,190,18,14,2,0,7,1,21,239,260,2,4,2,1,1
-67,268,1,1,0,0,90,0,1,542,1725,536,929,447,46,60,29,6,6,173,4209,4382,12,5,7,1,0
-44,269,1,3,0,0,30,0,1,19,13,117,297,61,59,9,0,7,1,24,554,578,9,4,4,1,0.444444444
-58,268,1,4,0,0,90,0,1,478,466,228,176,15,51,38,179,7,53,62,1577,1639,4,4,7,1,0
-191,268,1,1,0,0,60,0,1,121,962,260,207,138,12,37,222,7,53,110,1852,1962,4,4,7,1,0
-40,241,1,2,0,0,30,1,1,244,1011,347,145,9,32,51,382,7,53,27,2201,2228,4,4,7,1,0
-73,268,0,2,1,0,60,0,1,220,1299,457,0,283,9,176,0,0,13,167,2291,2458,5,5,0,0,0.2
-78,261,0,1,0,0,30,0,0,10,9,14,51,4,8,14,128,7,15,18,27,45,6,3,3,1,0
-44,269,1,2,0,0,60,1,0,234,812,245,73,178,23,2,15,3,3,259,1333,1592,3,3,7,1,0.666666667
-86,262,1,2,0,0,150,0,1,76,165,133,615,91,41,8,19,7,27,164,387,551,6,5,7,1,0
-24,240,0,2,0,0,60,0,0,1094,1,318,14,27,5,15,0,0,3,41,1433,1474,3,2,1,0,0.666666667
-15,269,1,3,0,0,30,0,1,17,202,315,3386,108,39,13,0,7,1,40,4023,4063,9,4,4,1,0.444444444
-163,261,1,2,0,0,60,0,0,94,147,123,615,75,20,5,43,7,10,104,410,514,2,2,7,1,0
-96,241,1,2,0,0,90,0,1,190,20,469,4327,245,153,14,0,7,1,755,4666,5421,9,4,4,1,0.444444444
-37,268,1,1,1,0,60,0,1,159,567,203,207,27,16,22,52,7,53,12,1256,1268,4,4,7,1,0.25
-23,240,0,3,1,0,60,0,1,268,1,155,74,60,55,19,0,0,2,10,630,640,11,6,5,0,0.545454545
-144,269,0,2,0,0,120,0,0,268,451,144,41,175,19,33,2,3,2,14,1086,1100,3,3,7,1,0
-16,268,1,2,1,0,60,0,1,747,533,347,663,214,39,24,66,9,4,1,2672,2672,12,5,7,1,0
-28,268,0,3,0,0,60,0,1,104,21,198,114,104,104,15,0,0,16,122,538,660,11,6,5,0,0.454545455
-29,261,0,2,0,1,120,0,1,243,31,206,615,282,65,19,108,7,25,19,967,986,6,5,7,1,0.166666667
-122,262,1,1,0,0,60,0,1,199,559,186,6,20,53,2,0,3,29,75,985,1060,5,5,5,0,0.8
-38,262,0,2,0,0,60,0,1,121,1342,271,79,25,43,2,0,12,5,22,1894,1916,5,5,5,0,0
-59,240,1,2,0,0,60,0,0,424,1346,495,857,321,29,34,37,6,3,73,3546,3619,12,5,7,1,0
-117,234,1,2,0,0,60,1,1,111,21,97,46,14,6,10,0,0,2,8,299,307,9,6,3,0,0.666666667
-25,241,1,2,0,0,30,0,1,56,1274,363,161,1,20,63,361,7,53,80,2219,2299,4,4,7,1,0.25
-87,240,0,2,0,2,120,0,1,808,3,247,71,151,66,26,0,0,12,120,1267,1387,10,5,5,0,0.7
-28,240,1,1,1,0,60,0,1,357,1257,439,593,395,42,52,74,4,1,133,3124,3257,12,5,7,1,0
-118,241,1,1,0,0,60,0,1,415,3590,1138,1236,771,145,153,146,31,3,879,6845,7724,12,5,7,1,0
-148,241,1,2,0,0,90,0,0,9,17,252,738,164,141,11,0,7,1,125,1207,1332,3,4,3,1,1
-24,262,0,2,0,0,120,0,1,57,1006,274,280,36,66,5,0,8,1,9,1742,1742,5,5,5,0,0
-107,268,0,2,1,0,60,0,1,10,7,93,70,18,14,14,0,0,3,14,226,226,11,6,5,0,0.545454545
-129,269,0,3,1,0,120,0,1,23,29,90,351,51,19,6,0,7,1,7,564,571,6,2,3,1,0.5
-10,241,0,1,0,0,30,0,0,40,318,79,118,5,5,14,128,7,1,6,565,565,8,2,6,1,0
-61,234,0,2,0,0,60,0,1,70,11,73,68,49,52,14,0,0,1,15,322,337,11,6,5,0,0.545454545
-15,269,0,3,1,0,60,0,1,1163,1034,811,624,196,32,29,118,27,12,260,4064,4064,12,5,7,1,0
-53,268,0,0,0,0,60,0,0,10,1,13,12,15,9,3,0,0,1,1,62,63,2,1,1,0,1
-71,262,0,2,0,0,90,0,1,79,608,192,139,37,31,1,0,13,2,27,1076,1103,5,5,5,0,0
-38,261,0,1,1,0,30,0,0,1,25,14,19,6,3,14,128,7,8,13,43,43,3,2,1,1,0.666666667
-73,240,0,1,1,0,60,0,0,173,1,111,22,175,58,19,0,0,4,37,560,560,6,5,1,0,0.833333333
-113,268,1,3,0,0,60,0,0,96,289,116,118,10,2,15,39,7,53,409,686,686,4,4,7,1,0.5
-75,241,1,2,0,0,60,0,1,318,118,504,615,401,49,48,97,7,1,129,1442,1571,7,6,7,1,0
49,240,0,1,0,1,210,0,1,355,184,311,615,310,95,25,87,7,13,83,1428,1428,12,4,7,1,0.416666667
-30,269,0,2,0,0,210,0,1,117,35,230,738,194,91,7,0,7,1,13,1425,1438,8,3,4,1,0.5
-18,269,1,3,1,0,60,0,1,116,1721,272,357,45,70,8,0,7,1,1,2590,2591,9,4,4,1,0.444444444
-124,234,0,3,0,0,120,0,1,107,74,193,85,66,37,8,0,0,4,66,504,570,11,6,5,0,0.454545455
-27,241,1,3,0,1,60,0,1,10,285,67,88,10,3,9,104,7,53,14,562,576,4,4,7,1,0
-23,241,1,3,0,1,120,0,1,90,234,135,465,134,40,6,1,18,24,31,1078,1109,12,5,7,1,0.166666667
-11,262,0,1,1,0,60,0,0,2,2,10,6,13,8,1,0,8,6,41,34,34,1,1,5,0,1
-29,262,0,2,0,0,120,0,0,283,79,224,615,58,48,10,4,7,6,80,644,724,6,5,7,1,0
-124,261,0,1,0,0,30,0,0,15,188,115,86,41,62,14,128,7,2,32,507,507,8,3,5,1,0.125
-77,240,0,1,1,1,120,0,0,168,1,90,70,29,16,11,0,0,1,7,377,384,7,3,4,0,0.571428571
-53,240,0,1,0,0,60,1,0,42,2,40,78,5,2,9,0,0,26,5,171,176,9,5,4,0,0.555555556
-34,269,1,2,0,0,120,0,0,18,161,90,260,44,19,1,0,7,1,11,584,595,9,4,4,1,0.555555556
-148,261,0,1,0,0,30,0,1,100,176,108,65,16,17,14,128,7,1,40,442,482,7,3,4,1,0
-36,240,0,1,0,0,60,0,1,2728,2,713,134,114,43,50,0,0,8,80,3713,3793,11,6,5,0,0.545454545
-56,261,1,1,1,0,60,0,0,491,74,457,615,413,130,21,152,7,24,255,1524,1779,7,6,7,1,0
-22,262,0,2,0,0,60,0,1,64,1359,257,285,45,49,4,0,15,2,54,2037,2091,5,5,5,0,0
-94,262,0,1,0,0,150,0,1,484,907,529,237,92,117,1,0,7,1,183,2213,2396,5,5,5,0,0
-129,269,0,2,0,0,30,1,1,65,79,63,130,20,19,14,128,7,1,15,297,312,9,3,6,1,0
-35,269,0,1,1,0,30,0,1,54,569,134,125,37,39,14,128,7,3,118,840,958,8,3,5,1,0
-40,241,1,4,0,0,60,0,1,211,12,312,472,80,128,7,0,7,1,7,1216,1223,9,4,4,1,0.444444444
-142,262,0,2,0,0,60,0,1,256,627,346,152,36,213,2,0,9,1,133,1516,1649,5,5,5,0,0.2
-34,269,0,2,0,0,120,0,1,755,2373,892,1415,508,46,34,39,25,1,48,6104,6152,12,5,7,1,0.083333333
-8,269,0,1,0,0,30,0,0,19,1,1,75,1,1,14,128,7,3,10,4,4,8,3,5,1,0.125
-102,262,0,3,1,0,60,0,1,69,912,238,198,53,92,3,0,7,7,3,1573,1573,5,5,5,0,0
-127,269,1,1,0,0,60,0,1,153,57,232,422,61,66,5,0,7,1,2,990,992,9,4,4,1,0.666666667
-99,269,0,2,0,0,120,0,1,247,828,370,612,195,32,42,6,12,2,56,2300,2356,12,5,7,1,0.083333333
-131,262,1,2,0,0,60,1,1,279,713,462,147,78,278,2,0,6,8,351,1645,1996,5,5,5,0,0
-25,241,0,1,1,0,30,1,0,47,76,30,25,9,11,1,0,7,1,7,152,152,1,1,1,1,1
-42,268,0,1,0,0,60,0,0,184,36,80,59,64,30,17,0,0,6,131,345,476,9,5,4,0,0.555555556
-120,262,1,2,0,0,120,0,1,46,289,182,615,97,37,15,7,7,29,300,464,764,7,6,7,1,0
-29,268,0,2,0,0,60,0,1,356,55,87,101,37,15,24,0,0,6,4,677,681,11,6,5,0,0.454545455
-31,234,0,1,0,0,60,0,0,91,1,165,34,40,17,20,0,0,1,20,370,370,6,4,2,0,0.833333333
-31,269,1,2,0,0,60,0,1,122,453,139,665,120,19,7,86,7,6,7,1535,1535,12,5,7,1,0.083333333
-106,240,1,2,0,0,60,0,1,546,2330,867,1688,462,45,64,37,38,1,215,5936,6151,12,5,7,1,0
-45,268,1,2,1,0,60,0,1,177,1981,612,217,36,29,33,449,7,53,205,3340,3545,3,3,7,1,0
-37,269,1,1,0,0,90,0,1,529,1249,473,520,291,67,54,48,39,1,159,3187,3346,12,5,7,1,0
-128,268,0,2,1,0,60,0,1,257,1195,498,0,65,10,11,0,0,1,260,1789,2049,5,5,0,0,0
-101,268,1,2,1,0,90,0,0,28,3,43,17,28,13,13,0,0,2,1,127,128,2,1,1,0,1
-59,240,0,1,0,1,120,1,0,102,1,153,102,66,53,24,0,0,1,63,439,502,10,6,4,0,0.7
-37,261,0,2,0,0,30,1,1,293,373,265,105,34,62,14,128,7,116,48,1200,1248,9,3,6,1,0
-73,261,0,1,1,0,30,0,1,20,205,119,87,26,14,14,128,7,2,23,471,471,8,3,5,1,0
-86,262,1,1,0,0,60,0,1,9,59,53,71,9,26,1,0,18,1,40,234,234,5,5,5,0,0.2
-88,269,1,1,0,0,60,0,0,655,1,11,6,5,3,1,0,7,1,5,11,16,7,3,3,1,0.428571429
-16,268,0,2,0,0,60,0,1,343,1746,675,1008,344,56,48,26,23,4,16,4262,4278,12,5,7,1,0.083333333
-58,240,0,3,1,0,70,0,1,2036,55,1766,615,1063,246,598,220,7,117,908,5228,6136,14,6,7,1,0.5
-102,268,0,2,0,0,60,0,0,71,24,80,68,21,4,5,0,0,1,4,274,274,11,6,5,0,0.545454545
-57,241,0,2,1,0,90,0,1,1465,279,1176,615,405,69,262,120,7,4,227,3585,3812,6,5,7,1,0
-10,268,1,1,0,0,150,0,0,4382,53,655,122,80,38,42,0,0,3,301,5074,5375,1,1,5,0,0
-46,269,1,2,0,0,30,0,1,127,11,194,1776,95,76,3,0,7,1,6,2277,2283,9,4,4,1,0.444444444
-22,241,1,2,1,0,120,0,1,3,455,157,704,109,49,10,0,7,1,154,1336,1490,4,1,3,1,0.75
-42,240,1,1,0,1,120,0,1,155,1272,332,555,260,55,34,15,5,15,6,2674,2680,12,5,7,1,0.083333333
-87,268,1,3,1,0,60,0,1,273,363,264,0,105,9,64,0,0,4,61,1019,1080,5,5,0,0,0.4
-108,268,1,3,0,0,60,0,1,153,2052,573,589,397,45,28,6,23,5,71,3835,3906,12,5,7,1,0.083333333
-22,241,1,1,0,0,120,0,1,458,2230,762,3029,494,103,48,19,12,2,803,6401,7204,12,5,7,1,0
-15,269,1,2,1,0,60,0,1,663,1334,488,751,328,43,27,44,9,4,196,3511,3707,12,5,7,1,0
-122,262,0,1,0,1,120,0,1,560,287,611,615,336,109,18,10,7,12,151,1826,1977,7,6,7,1,0
-93,269,1,3,0,0,30,0,1,238,4,147,329,84,96,8,0,7,1,26,894,920,9,4,4,1,0.666666667
-100,240,0,1,0,0,60,0,1,4157,1,926,69,151,39,50,0,0,1,93,5314,5407,10,5,5,0,0.5
-93,241,0,1,1,0,30,0,0,7,25,21,94,10,6,14,128,7,4,2,64,66,1,1,6,1,0
-64,261,1,1,0,1,60,0,0,166,188,1,615,257,26,16,88,7,18,1,523,1,3,3,7,1,0
-120,262,1,1,0,0,120,1,0,285,36,177,615,91,23,35,8,7,2,82,580,662,7,6,7,1,0
